Source Port,Destination Port,NAT Source Port,NAT Destination Port,Action,Bytes,Bytes Sent,Bytes Received,Packets,Elapsed Time (sec),pkts_sent,pkts_received,Rule ID,HitCount
57365,53,10039,53,allow,780,104,676,2,31,1,1,19843,1
55890,53,50894,53,allow,186,95,91,2,31,1,1,19844,5
65485,53,57081,53,allow,184,94,90,2,31,1,1,4977,5
49949,53,60223,53,allow,186,95,91,2,31,1,1,5032,5
65220,53,55552,53,allow,172,88,84,2,31,1,1,3131,10
50584,53743,42258,53743,allow,1356,300,1056,6,1201,3,3,19845,1
57122,53,5518,53,allow,295,101,194,4,31,2,2,2162,7
57128,53,45410,53,allow,755,93,662,2,31,1,1,19846,1
27005,30006,22484,30006,allow,890,126,764,2,31,1,1,19847,4
55197,53,53428,53,allow,701,88,613,2,31,1,1,19848,1
55808,53,19839,53,allow,182,93,89,2,31,1,1,8396,9
64786,53,39238,53,allow,810,108,702,2,31,1,1,19849,1
43514,5223,35160,5223,allow,3651,1103,2548,17,1802,10,7,19850,1
64792,443,39397,443,allow,16199,7657,8542,58,127,28,30,19851,1
56529,53,60444,53,allow,711,87,624,2,31,1,1,19852,2
65303,53,22620,53,allow,760,96,664,2,31,1,1,5660,2
64793,53,59763,53,allow,168,86,82,2,31,1,1,8813,3
55064,53,40731,53,allow,774,101,673,2,31,1,1,19853,1
55934,53,55732,53,allow,192,98,94,2,31,1,1,17359,8
55878,53,54979,53,allow,760,97,663,2,31,1,1,19854,2
49421,53,15245,53,allow,744,89,655,2,31,1,1,15986,2
33013,443,50966,443,allow,88895,4807,84088,104,136,37,67,19855,1
57043,53,5828,53,allow,735,88,647,2,31,1,1,19856,5
30960,45743,2927,45743,allow,330,330,0,6,3609,6,0,19857,1
37965,46994,50866,46994,allow,4089,2456,1633,53,1773,31,22,19858,1
23030,30170,0,0,deny,159,159,0,1,0,1,0,19859,1
43461,35440,0,0,deny,146,146,0,1,0,1,0,16045,3
13996,56205,0,0,deny,62,62,0,1,0,1,0,19860,1
64589,445,0,0,deny,70,70,0,1,0,1,0,7866,2
24285,26467,0,0,deny,62,62,0,1,0,1,0,18264,3
64582,445,0,0,deny,70,70,0,1,0,1,0,19861,1
64583,445,0,0,deny,70,70,0,1,0,1,0,7873,2
64580,445,0,0,deny,70,70,0,1,0,1,0,19862,1
53746,36237,0,0,deny,66,66,0,1,0,1,0,19863,3
59997,445,0,0,deny,66,66,0,1,0,1,0,19864,1
59743,445,0,0,deny,70,70,0,1,0,1,0,19865,2
59991,445,0,0,deny,66,66,0,1,0,1,0,19866,1
65047,53,39231,53,allow,645,185,460,6,40,3,3,10623,4
50552,53,61704,53,allow,757,102,655,2,30,1,1,11834,3
65206,53,7490,53,allow,816,102,714,2,30,1,1,2729,6
56929,53,59011,53,allow,177,94,83,2,30,1,1,8443,5
64950,53,10318,53,allow,765,102,663,2,30,1,1,4216,9
64977,53,18612,53,allow,334,94,240,2,30,1,1,19867,1
65443,53,21010,53,allow,164,86,78,2,30,1,1,19868,4
55727,53,48303,53,allow,177,94,83,2,30,1,1,16976,8
64227,53,63621,53,allow,302,92,210,4,30,2,2,19869,2
53775,8999,38559,8999,allow,320,140,180,6,5,3,3,19870,1
55666,36653,34073,36653,allow,70,70,0,1,5,1,0,19871,2
51946,9407,60623,9407,allow,70,70,0,1,4,1,0,19872,2
65123,53,59199,53,allow,816,102,714,2,29,1,1,19873,3
65474,53,42125,53,allow,197,94,103,2,29,1,1,19874,2
57424,53,63565,53,allow,197,102,95,2,30,1,1,1025,8
43136,443,64659,443,allow,9329,2900,6429,27,135,15,12,19875,1
55476,80,7666,80,allow,498,280,218,8,26,5,3,19876,1
57051,53,10858,53,allow,354,90,264,4,50,2,2,3412,5
51823,80,56758,80,allow,4456,1889,2567,11,39,6,5,19877,1
37578,443,36969,443,allow,7534,2392,5142,25,25,14,11,19878,2
53750,27352,15975,27352,allow,70,70,0,1,4,1,0,19879,2
53765,16178,52610,16178,allow,70,70,0,2,7,2,0,18226,2
50607,80,15942,80,allow,1657,1247,410,8,14,5,3,19880,1
53767,10004,34912,10004,allow,70,70,0,2,7,2,0,18368,2
55477,80,28863,80,allow,498,280,218,8,26,5,3,19881,1
51942,22272,28402,22272,allow,140,70,70,2,5,1,1,19882,2
64556,53,11651,53,allow,195,102,93,2,29,1,1,19686,2
55337,53,41001,53,allow,198,102,96,2,29,1,1,19883,8
57424,53,59355,53,allow,197,102,95,2,29,1,1,1025,8
55846,53,44796,53,allow,821,102,719,2,29,1,1,19695,2
50001,53,34185,53,allow,239,94,145,2,29,1,1,19884,1
56755,53,13799,53,allow,184,94,90,2,29,1,1,19586,5
64741,53,21274,53,allow,198,86,112,2,29,1,1,8411,3
57444,53,35555,53,allow,177,94,83,2,29,1,1,10992,5
64255,53,12895,53,allow,200,94,106,2,29,1,1,19885,4
55593,53,62454,53,allow,193,102,91,2,30,1,1,19886,5
49607,53,13201,53,allow,259,102,157,2,29,1,1,19887,1
65266,53,57275,53,allow,216,110,106,2,29,1,1,7335,7
56496,53,21788,53,allow,164,86,78,2,30,1,1,8676,6
56702,443,53688,443,allow,8058,2038,6020,20,15,11,9,19888,1
36731,80,36731,80,allow,514,246,268,9,75,5,4,19889,1
51079,80,14506,80,allow,19699,2094,17605,32,229,14,18,19890,1
9170,80,30007,80,allow,318,192,126,6,29,4,2,19891,1
64639,3389,64639,3389,allow,3409,1454,1955,16,16,8,8,19892,1
65180,53,35991,53,allow,199,102,97,2,30,1,1,13490,7
49393,53,14583,53,allow,183,86,97,2,30,1,1,19893,1
65213,53,57292,53,allow,198,94,104,2,30,1,1,19894,2
64257,53,4953,53,allow,261,94,167,2,30,1,1,19895,6
49675,53,53697,53,allow,199,102,97,2,30,1,1,19896,3
55444,53,60851,53,allow,193,102,91,2,30,1,1,19897,2
50265,443,41315,443,allow,10788,6022,4766,36,144,20,16,10136,2
48436,53,48436,53,allow,216,82,134,2,32,1,1,19898,1
51972,13604,16172,13604,allow,258,70,188,4,8,2,2,18420,2
35615,443,10957,443,allow,6179,1242,4937,22,42,11,11,19899,1
38690,443,51124,443,allow,1107678,21465,1086213,1058,16,312,746,2761,2
9154,443,7257,443,allow,6258,843,5415,19,29,10,9,19900,1
9149,443,28137,443,allow,6128,763,5365,17,29,9,8,19901,1
9151,443,63028,443,allow,6128,763,5365,17,29,9,8,19902,1
9148,443,13581,443,allow,6334,840,5494,19,29,10,9,19903,1
27005,50019,16642,50019,allow,877,126,751,2,30,1,1,19904,2
65206,53,37251,53,allow,193,102,91,2,30,1,1,2729,6
64714,53,3550,53,allow,168,86,82,2,31,1,1,4472,5
64433,53,29795,53,allow,214,102,112,2,30,1,1,9555,2
59788,443,42215,443,allow,162,102,60,2,5,1,1,6275,3
56814,53,9627,53,allow,193,102,91,2,30,1,1,19905,2
50599,80,5247,80,allow,8601,6265,2336,18,26,10,8,13187,2
55962,53,37019,53,allow,193,102,91,2,30,1,1,19809,4
42597,443,16661,443,allow,8533,2023,6510,23,15,12,11,19906,2
9175,443,52821,443,allow,6331,837,5494,19,28,10,9,19907,1
65330,53,53724,53,allow,723,102,621,2,30,1,1,1097,3
9177,443,23456,443,allow,6331,837,5494,19,28,10,9,19908,1
64385,53,21883,53,allow,307,105,202,4,47,2,2,19909,4
49228,53,7287,53,allow,193,102,91,2,30,1,1,10703,4
65443,53,23920,53,allow,172,94,78,2,30,1,1,19868,4
49876,53,41654,53,allow,199,102,97,2,30,1,1,19910,4
65280,53,36660,53,allow,213,102,111,2,30,1,1,8209,3
49228,53,30182,53,allow,193,102,91,2,30,1,1,10703,4
55727,53,61818,53,allow,177,94,83,2,30,1,1,16976,8
27005,28002,21197,28002,allow,918,126,792,2,30,1,1,19911,2
56138,53,42749,53,allow,259,86,173,2,30,1,1,18567,5
61128,80,61128,80,allow,1382,855,527,11,20,6,5,19912,1
9169,80,55933,80,allow,318,192,126,6,29,4,2,19913,1
9117,80,20757,80,allow,318,192,126,6,29,4,2,19914,1
9138,80,8999,80,allow,318,192,126,6,29,4,2,19915,1
50086,53,16389,53,allow,193,102,91,2,30,1,1,19916,2
49876,53,54830,53,allow,199,102,97,2,30,1,1,19910,4
55043,53,56264,53,allow,274,110,164,2,30,1,1,19917,3
51943,55464,52953,55464,allow,70,70,0,1,5,1,0,19918,2
55663,19994,24256,19994,allow,70,70,0,1,5,1,0,19919,2
45435,443,1325,443,allow,8034,400,7634,14,193,2,12,19920,1
9134,80,9239,80,allow,318,192,126,6,29,4,2,19921,1
7100,53,7100,53,allow,644,90,554,2,30,1,1,19922,1
49555,53,24625,53,allow,193,102,91,2,30,1,1,19923,5
65024,53,20074,53,allow,199,102,97,2,30,1,1,16195,8
64569,53,52034,53,allow,258,102,156,2,30,1,1,3749,7
33084,443,45325,443,allow,15474,4188,11286,14,139,4,10,19924,1
64154,53,27741,53,allow,194,102,92,2,31,1,1,19806,4
46299,443,43257,443,allow,648083,28117,619966,751,30,323,428,19925,1
27005,32036,10706,32036,allow,876,126,750,2,30,1,1,19926,2
52027,443,40345,443,allow,8698,1393,7305,22,16,12,10,19927,1
56703,443,53583,443,allow,8006,1986,6020,20,15,11,9,19928,1
47552,443,59060,443,allow,6268,1904,4364,30,119,16,14,19929,1
38692,443,23262,443,allow,10335,2523,7812,42,32,20,22,18628,2
34979,80,8756,80,allow,1150,465,685,14,268,5,9,19930,1
42598,443,46015,443,allow,3134,1983,1151,15,15,8,7,19931,1
51941,19333,59185,19333,allow,70,70,0,1,5,1,0,19932,2
60450,56494,22867,56494,allow,70,70,0,2,8,2,0,18433,2
51974,54759,44030,54759,allow,70,70,0,2,7,2,0,18370,2
41980,443,47669,443,allow,11377,7703,3674,26,162,19,7,19933,1
41741,443,53387,443,allow,5379,1424,3955,19,507,11,8,2801,2
9171,80,16073,80,allow,318,192,126,6,29,4,2,19934,1
40125,443,1221,443,allow,7000,1799,5201,20,256,12,8,19935,1
55080,80,25795,80,allow,2305712,80795,2224917,2771,52,1293,1478,19936,1
9121,80,6298,80,allow,318,192,126,6,29,4,2,19937,1
56701,443,57052,443,allow,8007,1987,6020,20,15,11,9,19938,1
34419,443,53851,443,allow,2713,1386,1327,18,316,10,8,19939,1
9141,80,1670,80,allow,378,192,186,7,29,4,3,19940,1
64892,53,50035,53,allow,252,102,150,2,29,1,1,11964,3
55593,53,42641,53,allow,193,102,91,2,29,1,1,19886,5
55562,53,27476,53,allow,239,94,145,2,29,1,1,19941,1
65123,53,3182,53,allow,193,102,91,2,29,1,1,19873,3
56884,53,31028,53,allow,177,94,83,2,30,1,1,3857,4
56884,53,27069,53,allow,177,94,83,2,30,1,1,3857,4
54996,53,30248,53,allow,252,102,150,2,29,1,1,58,4
49687,53,63012,53,allow,241,94,147,2,29,1,1,16747,8
64154,53,35293,53,allow,194,102,92,2,29,1,1,19806,4
64195,53,9148,53,allow,270,110,160,2,29,1,1,19942,1
65180,53,28162,53,allow,199,102,97,2,30,1,1,13490,7
65491,53,7417,53,allow,193,102,91,2,30,1,1,19834,5
65266,53,39575,53,allow,216,110,106,2,30,1,1,7335,7
57029,53,63160,53,allow,246,94,152,2,30,1,1,19943,2
49555,53,29992,53,allow,193,102,91,2,30,1,1,19923,5
56521,53,59104,53,allow,310,126,184,2,30,1,1,425,2
49876,53,33233,53,allow,199,102,97,2,30,1,1,19910,4
27005,32056,3703,32056,allow,886,126,760,2,30,1,1,19944,2
56212,53,11758,53,allow,168,86,82,2,31,1,1,19945,2
55742,53,55832,53,allow,193,102,91,2,30,1,1,19946,5
64491,53,54856,53,allow,244,94,150,2,30,1,1,19947,1
55752,53,39716,53,allow,177,94,83,2,30,1,1,16724,6
49355,53,45330,53,allow,184,102,82,2,30,1,1,19948,6
27005,27055,18786,27055,allow,915,126,789,2,30,1,1,19949,2
55580,53,57711,53,allow,195,102,93,2,31,1,1,19950,5
49920,443,59929,443,allow,6489,2137,4352,28,143,14,14,16252,4
51970,18752,54925,18752,allow,70,70,0,2,8,2,0,18441,2
55667,19667,61736,19667,allow,70,70,0,1,5,1,0,19951,2
65061,53,60210,53,allow,733,204,529,6,40,3,3,18849,4
62896,993,54480,993,allow,178,118,60,2,15,1,1,19952,2
9153,443,27123,443,allow,6059,773,5286,17,29,9,8,19953,1
9147,443,1443,443,allow,6334,840,5494,19,29,10,9,19954,1
49961,53,12419,53,allow,377,107,270,4,45,2,2,19955,4
50011,53,8163,53,allow,272,110,162,2,30,1,1,3138,4
65416,53,1423,53,allow,758,102,656,2,30,1,1,8525,2
57385,53,34809,53,allow,197,102,95,2,30,1,1,6261,6
56393,53,59869,53,allow,197,94,103,2,30,1,1,19956,1
49696,53,15575,53,allow,200,94,106,2,30,1,1,19957,5
55133,53,36178,53,allow,184,102,82,2,31,1,1,6130,5
65485,53,34553,53,allow,184,94,90,2,31,1,1,4977,5
27005,27054,38944,27054,allow,921,126,795,2,30,1,1,19958,2
27005,27058,35794,27058,allow,908,126,782,2,30,1,1,19959,2
63919,80,26463,80,allow,314,192,122,6,15,4,2,19960,1
49359,53,64327,53,allow,412,122,290,4,45,2,2,11982,6
9176,443,40179,443,allow,6331,837,5494,19,28,10,9,19961,1
49856,443,13732,443,allow,18685,4528,14157,31,151,13,18,19962,2
1039,53,1039,53,allow,644,90,554,2,30,1,1,19963,1
64940,53,17775,53,allow,758,102,656,2,30,1,1,19964,2
49684,53,44986,53,allow,265,110,155,2,30,1,1,19965,2
57074,53,64644,53,allow,195,102,93,2,30,1,1,19601,5
49291,53,21649,53,allow,771,102,669,2,30,1,1,3139,4
55444,53,54146,53,allow,193,102,91,2,30,1,1,19897,2
62758,443,37429,443,allow,22187,14208,7979,52,130,25,27,19966,1
45210,443,36516,443,allow,1699,1038,661,16,276,9,7,19967,1
55742,53,11069,53,allow,193,102,91,2,31,1,1,19946,5
55358,53,28706,53,allow,183,94,89,2,31,1,1,17244,3
60449,28260,44457,28260,allow,70,70,0,2,8,2,0,18396,2
51854,80,4415,80,allow,5438,1822,3616,17,38,11,6,19968,1
9166,443,13455,443,allow,5242,902,4340,16,29,8,8,19969,1
58771,443,23708,443,allow,5167,700,4467,16,15,7,9,19970,3
64540,53,29410,53,allow,94,94,0,1,30,1,0,18801,5
50086,53,18970,53,allow,816,102,714,2,30,1,1,19916,2
56814,53,30689,53,allow,816,102,714,2,30,1,1,19905,2
57201,53,63092,53,allow,195,102,93,2,30,1,1,19697,7
55898,53,25351,53,allow,757,102,655,2,30,1,1,19971,1
51261,53,15838,53,allow,259,86,173,2,30,1,1,19972,1
55890,53,43973,53,allow,193,102,91,2,30,1,1,19844,5
63970,53,14367,53,allow,200,94,106,2,30,1,1,6201,2
49229,53,47924,53,allow,183,94,89,2,30,1,1,19973,7
65466,53,32995,53,allow,200,102,98,2,30,1,1,8356,5
55962,53,28186,53,allow,193,102,91,2,30,1,1,19809,4
56755,53,24589,53,allow,184,94,90,2,30,1,1,19586,5
55580,53,20402,53,allow,195,102,93,2,30,1,1,19950,5
57385,53,56308,53,allow,197,102,95,2,30,1,1,6261,6
56212,53,23655,53,allow,184,102,82,2,30,1,1,19945,2
57275,53,22195,53,allow,199,102,97,2,31,1,1,18828,11
49966,53,5626,53,allow,168,78,90,2,30,1,1,13382,3
55890,53,44710,53,allow,193,102,91,2,31,1,1,19844,5
57226,53,39140,53,allow,178,94,84,2,31,1,1,19127,4
64955,53,63777,53,allow,210,110,100,2,30,1,1,14072,3
55752,53,65323,53,allow,177,94,83,2,30,1,1,16724,6
64526,53,11461,53,allow,377,94,283,2,30,1,1,19974,1
55337,53,8844,53,allow,198,102,96,2,31,1,1,19883,8
55391,53,35560,53,allow,210,110,100,2,31,1,1,19975,2
56892,53,51389,53,allow,199,102,97,2,31,1,1,1847,5
56004,53,52519,53,allow,178,94,84,2,31,1,1,19976,8
6881,6881,2586,6881,allow,237,118,119,2,1200,1,1,498,39
65304,53,24960,53,allow,195,102,93,2,31,1,1,19977,9
53258,443,49616,443,allow,26995,3729,23266,40,137,16,24,14271,4
64016,53,59779,53,allow,184,94,90,2,31,1,1,19577,8
57464,443,33460,443,allow,7715,1772,5943,25,275,13,12,19978,1
57470,22796,55699,22796,allow,2224,1852,372,33,1565,27,6,19979,1
65491,53,33767,53,allow,193,102,91,2,31,1,1,19834,5
55441,53,20150,53,allow,216,110,106,2,31,1,1,19980,3
55776,53,14354,53,allow,271,93,178,4,31,2,2,19981,9
57470,26247,60262,26247,allow,1320,1320,0,21,1624,21,0,19982,1
57228,53,47856,53,allow,199,102,97,2,31,1,1,2137,5
35186,443,1570,443,allow,130,70,60,3,5,2,1,19983,1
58767,443,20066,443,allow,5167,700,4467,16,15,7,9,19984,1
52441,53,0,0,allow,86,86,0,1,30,1,0,19985,1
51968,43622,9817,43622,allow,70,70,0,2,8,2,0,18613,2
51969,37558,21407,37558,allow,70,70,0,2,8,2,0,18666,2
43109,80,31634,80,allow,7607,3563,4044,18,20,9,9,19986,1
56704,53,49275,53,allow,177,94,83,2,31,1,1,104,9
57591,53,13897,53,allow,165,78,87,2,31,1,1,19987,1
55934,53,39869,53,allow,196,102,94,2,31,1,1,17359,8
6882,27032,16689,27032,allow,1200,1200,0,9,1201,9,0,19988,1
56700,443,13069,443,allow,8059,2039,6020,20,16,11,9,19989,1
58770,443,24221,443,allow,6033,770,5263,18,15,8,10,19990,1
53748,51413,19666,51413,allow,70,70,0,1,5,1,0,19991,2
46771,80,6345,80,allow,2066,1369,697,13,84,7,6,19992,1
34418,443,25762,443,allow,6402,1595,4807,23,316,12,11,19993,1
59982,445,0,0,deny,66,66,0,1,0,1,0,19285,2
59989,445,0,0,deny,66,66,0,1,0,1,0,19278,3
59986,445,0,0,deny,66,66,0,1,0,1,0,19994,1
59985,445,0,0,deny,66,66,0,1,0,1,0,19281,2
59984,445,0,0,deny,66,66,0,1,0,1,0,19995,1
59979,445,0,0,deny,66,66,0,1,0,1,0,19996,1
1903,43890,0,0,deny,66,66,0,1,0,1,0,17660,3
64573,445,0,0,deny,70,70,0,1,0,1,0,19997,1
1034,26296,0,0,deny,159,159,0,1,0,1,0,19998,1
59734,445,0,0,deny,70,70,0,1,0,1,0,19999,3
59732,445,0,0,deny,70,70,0,1,0,1,0,20000,1
59733,445,0,0,deny,70,70,0,1,0,1,0,20001,3
64569,445,0,0,deny,70,70,0,1,0,1,0,20002,1
64567,445,0,0,deny,70,70,0,1,0,1,0,8558,2
64565,445,0,0,deny,70,70,0,1,0,1,0,20003,1
59728,445,0,0,deny,70,70,0,1,0,1,0,20004,2
22409,55442,0,0,deny,74,74,0,1,0,1,0,20005,4
59726,445,0,0,deny,70,70,0,1,0,1,0,20006,1
12458,161,0,0,deny,85,85,0,1,0,1,0,20007,1
51414,22,0,0,deny,60,60,0,1,0,1,0,356,19
41744,37965,0,0,deny,62,62,0,1,0,1,0,17437,3
45908,33330,0,0,deny,60,60,0,1,0,1,0,2277,22
12737,35440,0,0,deny,62,62,0,1,0,1,0,20008,2
56462,37965,0,0,deny,66,66,0,1,0,1,0,17672,3
14042,22114,0,0,deny,62,62,0,1,0,1,0,20009,3
16387,8455,0,0,deny,60,60,0,1,0,1,0,20010,4
16387,49252,0,0,deny,60,60,0,1,0,1,0,20011,4
16387,35244,0,0,deny,60,60,0,1,0,1,0,20012,4
7664,2149,0,0,deny,66,66,0,1,0,1,0,17675,3
64563,445,0,0,deny,70,70,0,1,0,1,0,7897,2
64561,445,0,0,deny,70,70,0,1,0,1,0,20013,1
64557,445,0,0,deny,70,70,0,1,0,1,0,7908,2
36237,23,0,0,deny,60,60,0,1,0,1,0,20014,1
59718,445,0,0,deny,70,70,0,1,0,1,0,20015,3
59974,445,0,0,deny,66,66,0,1,0,1,0,20016,1
64556,445,0,0,deny,70,70,0,1,0,1,0,20017,1
59970,445,0,0,deny,66,66,0,1,0,1,0,20018,1
3074,64147,0,0,deny,62,62,0,1,0,1,0,18349,3
59969,445,0,0,deny,66,66,0,1,0,1,0,19343,2
59967,445,0,0,deny,66,66,0,1,0,1,0,19345,3
21759,51505,0,0,deny,62,62,0,1,0,1,0,20019,3
19617,39004,0,0,deny,62,62,0,1,0,1,0,20020,4
14148,1,0,0,deny,66,66,0,1,0,1,0,18352,3
7655,23,0,0,deny,60,60,0,1,0,1,0,20021,1
59965,445,0,0,deny,66,66,0,1,0,1,0,20022,1
62731,21247,0,0,deny,62,62,0,1,0,1,0,20023,3
59711,445,0,0,deny,70,70,0,1,0,1,0,20024,2
59710,445,0,0,deny,70,70,0,1,0,1,0,20025,2
54593,51505,0,0,deny,66,66,0,1,0,1,0,18353,3
57131,26296,0,0,deny,145,145,0,1,0,1,0,20026,4
14183,26467,0,0,deny,62,62,0,1,0,1,0,17419,3
62912,26467,0,0,deny,62,62,0,1,0,1,0,20027,3
31500,1,0,0,deny,146,146,0,1,0,1,0,20028,1
64548,445,0,0,deny,70,70,0,1,0,1,0,7979,3
5859,11392,0,0,deny,62,62,0,1,0,1,0,20029,3
64544,445,0,0,deny,70,70,0,1,0,1,0,7997,2
64540,445,0,0,deny,70,70,0,1,0,1,0,20030,1
59705,445,0,0,deny,70,70,0,1,0,1,0,20031,1
59703,445,0,0,deny,70,70,0,1,0,1,0,20032,2
59954,445,0,0,deny,66,66,0,1,0,1,0,20033,2
19634,64147,0,0,deny,62,62,0,1,0,1,0,17452,3
54351,23,0,0,deny,60,60,0,1,0,1,0,20034,1
59699,445,0,0,deny,70,70,0,1,0,1,0,20035,1
12262,22114,0,0,deny,146,146,0,1,0,1,0,20036,1
59698,445,0,0,deny,70,70,0,1,0,1,0,20037,1
41249,50584,0,0,deny,62,62,0,1,0,1,0,20038,3
59947,445,0,0,deny,66,66,0,1,0,1,0,20039,2
64530,445,0,0,deny,70,70,0,1,0,1,0,20040,1
64346,51505,0,0,deny,66,66,0,1,0,1,0,17699,3
53906,44512,0,0,deny,62,62,0,1,0,1,0,19191,2
59944,445,0,0,deny,66,66,0,1,0,1,0,20041,1
35015,17,0,0,deny,60,60,0,1,0,1,0,20042,1
59693,445,0,0,deny,70,70,0,1,0,1,0,20043,1
55600,22,0,0,deny,60,60,0,1,0,1,0,8997,9
44466,443,54385,443,allow,466,392,74,4,0,3,1,20044,1
54779,50584,0,0,deny,62,62,0,1,0,1,0,20045,3
59936,445,0,0,deny,66,66,0,1,0,1,0,20046,1
59935,445,0,0,deny,66,66,0,1,0,1,0,19483,2
24910,64147,0,0,deny,66,66,0,1,0,1,0,18484,3
60514,39004,0,0,deny,62,62,0,1,0,1,0,20047,3
46640,4443,0,0,deny,60,60,0,1,0,1,0,20048,1
17378,44847,0,0,deny,66,66,0,1,0,1,0,18483,3
60141,62413,0,0,deny,66,66,0,1,0,1,0,18489,3
58475,11392,0,0,deny,66,66,0,1,0,1,0,17712,3
59680,445,0,0,deny,70,70,0,1,0,1,0,20049,2
1024,22114,0,0,deny,146,146,0,1,0,1,0,20050,2
64518,445,0,0,deny,70,70,0,1,0,1,0,20051,1
64516,445,0,0,deny,70,70,0,1,0,1,0,20052,1
64517,445,0,0,deny,70,70,0,1,0,1,0,20053,1
59919,445,0,0,deny,66,66,0,1,0,1,0,20054,2
59922,445,0,0,deny,66,66,0,1,0,1,0,20055,1
59917,445,0,0,deny,66,66,0,1,0,1,0,19516,2
59920,445,0,0,deny,66,66,0,1,0,1,0,19511,2
59921,445,0,0,deny,66,66,0,1,0,1,0,20056,1
59918,445,0,0,deny,66,66,0,1,0,1,0,19514,2
59916,445,0,0,deny,66,66,0,1,0,1,0,19517,2
59914,445,0,0,deny,66,66,0,1,0,1,0,20057,1
443,51550,0,0,deny,100,100,0,1,0,1,0,20058,1
59677,445,0,0,deny,70,70,0,1,0,1,0,20059,1
45682,25604,0,0,deny,62,62,0,1,0,1,0,17706,3
59763,25604,0,0,deny,66,66,0,1,0,1,0,17724,3
59486,50584,0,0,deny,62,62,0,1,0,1,0,20060,2
56386,50584,0,0,deny,66,66,0,1,0,1,0,17723,3
443,61686,0,0,deny,1484,1484,0,1,0,1,0,11723,9
58371,23,0,0,deny,60,60,0,1,0,1,0,20061,1
17957,64097,0,0,deny,66,66,0,1,0,1,0,20062,1
63988,50584,0,0,deny,66,66,0,1,0,1,0,18463,3
49167,19750,0,0,deny,66,66,0,1,0,1,0,20063,1
50806,51505,0,0,deny,66,66,0,1,0,1,0,18500,3
35864,44847,0,0,deny,78,78,0,1,0,1,0,20064,3
37028,51505,0,0,deny,62,62,0,1,0,1,0,20065,2
57937,22114,0,0,deny,146,146,0,1,0,1,0,20066,1
59673,445,0,0,deny,70,70,0,1,0,1,0,20067,2
59671,445,0,0,deny,70,70,0,1,0,1,0,20068,1
64511,445,0,0,deny,70,70,0,1,0,1,0,20069,1
64509,445,0,0,deny,70,70,0,1,0,1,0,20070,1
57538,23,0,0,deny,60,60,0,1,0,1,0,20071,1
64499,445,0,0,deny,70,70,0,1,0,1,0,8222,2
64504,445,0,0,deny,70,70,0,1,0,1,0,20072,1
14336,64147,0,0,deny,62,62,0,1,0,1,0,18479,3
0,0,0,0,allow,124,64,60,2,0,1,1,966,85
59669,445,0,0,deny,70,70,0,1,0,1,0,20073,1
59900,445,0,0,deny,66,66,0,1,0,1,0,20074,1
59902,445,0,0,deny,66,66,0,1,0,1,0,20075,1
59899,445,0,0,deny,66,66,0,1,0,1,0,20076,1
27337,51505,0,0,deny,62,62,0,1,0,1,0,20077,2
50052,65008,0,0,deny,60,60,0,1,0,1,0,1313,20
54280,3385,0,0,deny,60,60,0,1,0,1,0,639,7
723,3389,0,0,deny,74,74,0,1,0,1,0,20078,1
1045,36237,0,0,deny,66,66,0,1,0,1,0,17733,3
5087,22114,0,0,deny,66,66,0,1,0,1,0,18507,3
64497,445,0,0,deny,70,70,0,1,0,1,0,20079,1
64490,445,0,0,deny,70,70,0,1,0,1,0,8229,2
64489,445,0,0,deny,70,70,0,1,0,1,0,8230,2
64485,445,0,0,deny,70,70,0,1,0,1,0,20080,1
47910,7464,0,0,deny,60,60,0,1,0,1,0,20081,2
59662,445,0,0,deny,70,70,0,1,0,1,0,20082,2
63461,51505,0,0,deny,66,66,0,1,0,1,0,17736,3
12260,51505,0,0,deny,62,62,0,1,0,1,0,20083,2
59660,445,0,0,deny,70,70,0,1,0,1,0,20084,2
59659,445,0,0,deny,70,70,0,1,0,1,0,20085,2
34400,39004,0,0,deny,74,74,0,1,0,1,0,17737,3
59658,445,0,0,deny,70,70,0,1,0,1,0,20086,2
59657,445,0,0,deny,70,70,0,1,0,1,0,20087,1
52695,26467,0,0,deny,66,66,0,1,0,1,0,20088,1
59654,445,0,0,deny,70,70,0,1,0,1,0,20089,1
59651,445,0,0,deny,70,70,0,1,0,1,0,20090,2
64478,445,0,0,deny,70,70,0,1,0,1,0,20091,1
64477,445,0,0,deny,70,70,0,1,0,1,0,20092,1
64474,445,0,0,deny,70,70,0,1,0,1,0,8667,2
7286,44847,0,0,deny,66,66,0,1,0,1,0,20093,3
61766,44847,0,0,deny,62,62,0,1,0,1,0,20094,3
59889,445,0,0,deny,66,66,0,1,0,1,0,20095,1
59639,445,0,0,deny,70,70,0,1,0,1,0,20096,1
59638,445,0,0,deny,70,70,0,1,0,1,0,20097,1
59634,445,0,0,deny,70,70,0,1,0,1,0,20098,2
11450,57470,0,0,deny,62,62,0,1,0,1,0,20099,3
26872,44847,0,0,deny,62,62,0,1,0,1,0,20100,3
59628,445,0,0,deny,70,70,0,1,0,1,0,20101,1
56766,53,34150,53,allow,204,104,100,2,30,1,1,20102,4
55022,53,30402,53,allow,772,103,669,2,30,1,1,8364,5
56004,53,42302,53,allow,172,88,84,2,30,1,1,19976,8
64068,53,64068,53,allow,1184,83,1101,4,59,2,2,12889,6
55742,53,41755,53,allow,186,95,91,2,31,1,1,19946,5
