Source Port,Destination Port,Action,Rule ID,HitCount
49597,53,allow,26174,5
64975,53,allow,26175,1
54656,443,allow,26176,1
50513,80,allow,26177,1
49939,80,allow,26178,1
49938,80,allow,26179,1
50511,80,allow,26180,1
34313,53,allow,26181,1
11236,53,allow,26182,1
36942,53,allow,26183,1
49903,443,allow,26184,2
54846,53,allow,26185,1
61700,53,allow,26186,2
37748,80,allow,26187,1
51437,443,allow,26188,1
60277,443,allow,26189,1
58439,443,allow,26190,2
48462,80,allow,26191,1
50131,443,allow,26192,1
56610,80,allow,26193,1
6881,13929,allow,26194,1
6881,25243,allow,26195,1
60597,53,allow,26196,2
27005,1403,allow,26197,1
56901,53,allow,26198,2
49583,443,allow,26199,1
54970,443,allow,26200,1
27005,1307,allow,26201,1
64558,53,allow,26202,1
9057,443,allow,26203,1
60206,443,allow,26204,1
41787,443,allow,26205,1
61113,443,allow,26206,1
6881,31026,allow,26207,1
48817,11373,allow,26208,1
27005,1101,allow,26209,1
63616,443,allow,26210,1
64510,443,allow,26211,1
33654,443,allow,26212,1
63992,443,allow,26213,1
37965,39108,allow,26214,1
54961,443,allow,26215,2
51888,42529,allow,26216,1
37570,443,allow,26217,3
40231,443,allow,26218,1
50257,3389,allow,26219,1
50688,5222,allow,26220,2
55214,443,allow,26221,1
61818,445,deny,26222,1
61813,445,deny,26223,1
61811,445,deny,26224,1
56898,445,deny,26225,1
57205,445,deny,26226,1
57203,445,deny,26227,1
57202,445,deny,26228,1
61810,445,deny,26229,1
61808,445,deny,26230,1
443,48346,deny,26231,6
56892,445,deny,26232,1
61802,445,deny,26233,1
56885,445,deny,26234,2
13911,57470,deny,26235,4
56882,445,deny,26236,1
56127,35440,deny,26237,3
61787,445,deny,26238,1
56879,445,deny,26239,1
56877,445,deny,26240,1
60462,47967,deny,26241,1
56873,445,deny,26242,1
60248,30188,deny,26243,3
52672,22114,deny,26244,1
50713,57470,deny,26245,3
57649,6881,deny,26246,2
56872,445,deny,26247,3
57182,445,deny,26248,1
61781,445,deny,26249,1
56867,445,deny,26250,1
57176,445,deny,26251,2
58341,10197,deny,26252,1
57173,445,deny,26253,1
40161,443,allow,26254,1
61769,445,deny,26255,1
61761,445,deny,26256,1
61760,445,deny,26257,1
57169,445,deny,26258,1
26969,29434,deny,26259,1
61755,445,deny,26260,1
56854,445,deny,26261,2
61751,445,deny,26262,1
61748,445,deny,26263,1
30169,35776,deny,26264,1
57158,445,deny,26265,1
57156,445,deny,26266,2
56851,445,deny,26267,1
26729,57470,deny,26268,2
57153,445,deny,26269,2
57152,445,deny,26270,1
57151,445,deny,26271,1
64276,26467,deny,26272,1
61743,445,deny,26273,1
61742,445,deny,26274,1
61741,445,deny,26275,1
56846,445,deny,26276,2
30016,36237,deny,26277,1
56845,445,deny,26278,1
57146,445,deny,26279,1
56843,445,deny,26280,1
57142,445,deny,26281,1
57143,445,deny,26282,1
61738,445,deny,26283,1
34311,5900,deny,26284,1
49807,443,allow,26285,1
49911,80,allow,26286,1
62325,443,allow,26287,1
49761,80,allow,26288,2
49712,443,allow,26289,1
49750,443,allow,26290,1
59219,80,allow,26291,1
49760,80,allow,26292,2
49805,443,allow,26293,1
49808,443,allow,26294,1
43184,80,allow,26295,1
55177,80,allow,26296,1
49706,443,allow,26297,1
49803,80,allow,26298,1
49746,443,allow,26299,1
48837,53,allow,26300,1
57078,3389,allow,26301,1
62328,443,allow,26302,1
43309,80,allow,26303,1
49813,443,allow,26304,1
55176,80,allow,26305,1
49769,443,allow,26306,2
49762,80,allow,26307,1
51145,80,allow,26308,2
49774,443,allow,26309,2
55178,80,allow,26310,1
49246,443,allow,26311,1
51760,443,allow,26312,1
49718,80,allow,26313,1
49811,443,allow,26314,1
62329,443,allow,26315,1
49912,80,allow,26316,1
62327,443,allow,26317,1
60681,443,allow,26318,1
35894,53,allow,26319,1
57597,443,allow,26320,1
62962,443,allow,26321,1
30960,45724,allow,26322,1
65415,443,allow,26323,1
56527,53,allow,26324,1
56836,445,deny,26325,3
56834,445,deny,26326,2
9283,57470,deny,26327,3
54099,80,allow,26328,1
49748,443,allow,26329,1
50338,443,allow,26330,1
56833,445,deny,26331,1
56832,445,deny,26332,2
56831,445,deny,26333,1
56825,445,deny,26334,2
56828,445,deny,26335,1
13281,51050,deny,26336,3
51324,11392,deny,26337,3
54210,36237,deny,26338,3
57122,445,deny,26339,1
63447,44847,deny,26340,3
56256,62413,deny,26341,3
13462,35440,deny,26342,3
56811,445,deny,26343,1
56810,445,deny,26344,1
56806,445,deny,26345,1
56800,445,deny,26346,1
56801,445,deny,26347,1
57120,445,deny,26348,1
41282,53,allow,26349,1
56744,53,allow,26350,2
49951,53,allow,26351,1
57470,41813,allow,26352,1
15503,48319,allow,26353,1
49816,443,allow,26354,1
61407,443,allow,26355,2
49777,443,allow,26356,2
57470,18634,allow,26357,1
49828,443,allow,26358,3
53237,443,allow,26359,2
42156,80,allow,26360,2
63846,80,allow,26361,1
48187,443,allow,26362,1
51690,993,allow,26363,1
55179,80,allow,26364,1
49747,443,allow,26365,1
49714,80,allow,26366,1
65173,53,allow,26367,1
50509,80,allow,26368,1
49711,443,allow,26369,1
49779,443,allow,26370,1
54654,6881,allow,26371,1
59001,80,allow,26372,1
36513,443,allow,26373,1
62326,443,allow,26374,1
51461,443,allow,26375,1
55733,53,allow,26376,4
51867,48059,allow,26377,2
49740,443,allow,26378,1
49766,443,allow,26379,1
49741,443,allow,26380,1
49738,443,allow,26381,2
49715,443,allow,26382,2
49716,443,allow,26383,2
49809,443,allow,26384,1
49700,80,allow,26385,2
49801,443,allow,26386,1
49736,443,allow,26387,3
49745,443,allow,26388,1
62732,443,allow,26389,1
49719,443,allow,26390,3
35452,443,allow,26391,1
54926,6789,allow,26392,1
64772,53,allow,26393,3
65232,53,allow,26394,1
48189,443,allow,26395,1
51868,30305,allow,26396,2
33858,443,allow,26397,1
49778,443,allow,26398,1
49727,443,allow,26399,3
56076,53,allow,26400,1
34306,53,allow,26401,1
50288,443,allow,26402,1
49702,80,allow,26403,2
49780,80,allow,26404,1
49783,443,allow,26405,1
49836,443,allow,26406,1
55142,443,allow,26407,1
64272,53,allow,26408,1
57167,53,allow,26409,2
9047,443,allow,26410,1
49810,80,allow,26411,1
41133,443,allow,26412,1
49815,443,allow,26413,2
63590,443,allow,26414,1
52077,443,allow,26415,1
49795,443,allow,26416,1
10165,80,allow,26417,1
48509,443,allow,26418,1
41685,161,allow,26419,1
55174,80,allow,26420,1
49701,80,allow,26421,2
58682,443,allow,26422,1
14394,443,allow,26423,1
49806,443,allow,26424,1
41487,443,allow,26425,1
49717,443,allow,26426,2
62730,443,allow,26427,1
49790,80,allow,26428,1
49731,80,allow,26429,1
34767,443,allow,26430,1
49788,443,allow,26431,1
49734,80,allow,26432,1
60425,60425,allow,26433,1
27005,1402,allow,26434,1
49817,443,allow,26435,1
48186,443,allow,26436,1
37462,53,allow,26437,1
46384,443,allow,26438,1
56306,53,allow,26439,1
34995,443,allow,26440,1
57470,22646,allow,26441,1
50975,53,allow,26442,1
22583,53,allow,26443,1
46385,53,allow,26444,1
54320,27016,allow,26445,2
52883,53,allow,26446,1
47037,80,allow,26447,1
38897,443,allow,26448,1
51869,25355,allow,26449,2
49767,443,allow,26450,1
49735,443,allow,26451,3
49792,443,allow,26452,2
49781,443,allow,26453,1
49794,443,allow,26454,1
39762,443,allow,26455,1
49804,443,allow,26456,1
55595,443,allow,26457,1
58302,443,allow,26458,2
56673,443,allow,26459,3
39820,443,allow,26460,2
49785,443,allow,26461,1
49787,443,allow,26462,1
49713,80,allow,26463,1
56672,443,allow,26464,1
39814,443,allow,26465,1
54685,53,allow,26466,1
55768,443,allow,26467,1
27005,27212,allow,26468,1
56615,443,allow,26469,3
49768,443,allow,26470,1
57948,443,allow,26471,2
59480,443,allow,26472,1
49784,443,allow,26473,1
64335,53,allow,26474,4
64222,53,allow,26475,1
6881,35045,allow,26476,1
61569,53,allow,26477,1
64706,27065,allow,26478,2
15503,7750,allow,26479,1
34878,53,allow,26480,1
53260,53,allow,26481,1
57008,53,allow,26482,1
27005,27237,allow,26483,2
55312,53,allow,26484,5
55766,443,allow,26485,1
37580,443,allow,26486,3
57470,13551,allow,26487,1
57470,21178,allow,26488,1
27005,27268,allow,26489,1
57470,6889,allow,26490,2
8979,443,allow,26491,1
56845,27201,allow,26492,1
57582,443,allow,26493,1
48188,443,allow,26494,1
11296,443,allow,26495,1
53666,50321,allow,26496,1
9073,443,allow,26497,1
38087,443,allow,26498,1
56671,443,allow,26499,2
57641,80,allow,26500,1
11319,443,allow,26501,1
11992,443,allow,26502,1
11028,443,allow,26503,1
10886,51505,deny,26504,2
993,38356,deny,26505,1
27785,37965,deny,26506,3
57111,445,deny,26507,1
57109,445,deny,26508,1
51413,48637,deny,26509,2
50637,44847,deny,26510,3
56789,445,deny,26511,1
52720,35894,deny,26512,3
50716,50584,deny,26513,3
61701,445,deny,26514,1
61700,445,deny,26515,1
40474,23117,deny,26516,3
57097,445,deny,26517,2
57094,445,deny,26518,2
57095,445,deny,26519,1
57096,445,deny,26520,1
57093,445,deny,26521,1
57091,445,deny,26522,1
56835,35894,deny,26523,3
56785,445,deny,26524,1
27783,57470,deny,26525,3
56773,445,deny,26526,3
56775,445,deny,26527,1
56776,445,deny,26528,2
56772,445,deny,26529,1
56768,445,deny,26530,3
61696,445,deny,26531,1
61691,445,deny,26532,1
61683,445,deny,26533,1
59564,57470,deny,26534,3
20400,64147,deny,26535,4
57074,445,deny,26536,1
57076,445,deny,26537,1
57075,445,deny,26538,1
3996,57470,deny,26539,3
61682,445,deny,26540,1
25348,23,deny,26541,1
64903,51050,deny,26542,3
23770,50584,deny,26543,3
56763,445,deny,26544,1
61679,445,deny,26545,1
34193,17,deny,26546,1
45344,443,allow,26547,1
61669,445,deny,26548,1
61672,445,deny,26549,1
63867,64147,deny,26550,3
56755,445,deny,26551,2
56754,445,deny,26552,2
56748,445,deny,26553,1
8889,33698,deny,26554,1
56747,445,deny,26555,2
8297,37965,deny,26556,1
56743,445,deny,26557,1
56742,445,deny,26558,1
57054,445,deny,26559,1
61653,445,deny,26560,1
61652,445,deny,26561,1
45099,57470,deny,26562,2
60423,35440,deny,26563,3
56737,445,deny,26564,3
46518,44847,deny,26565,3
57049,445,deny,26566,1
57045,445,deny,26567,1
55394,123,deny,26568,1
61638,445,deny,26569,1
61637,445,deny,26570,1
57044,445,deny,26571,1
56724,445,deny,26572,2
58381,57470,deny,26573,3
61626,445,deny,26574,1
60192,35440,deny,26575,6
61624,445,deny,26576,1
61620,445,deny,26577,1
56721,445,deny,26578,1
25254,5555,deny,26579,1
57033,445,deny,26580,1
57030,445,deny,26581,1
57027,445,deny,26582,1
53625,64147,deny,26583,3
57025,445,deny,26584,1
57023,445,deny,26585,1
30960,45723,allow,26586,1
59930,80,allow,26587,1
63849,16632,allow,26588,2
51104,13011,allow,26589,1
14272,53,allow,26590,1
58478,443,allow,26591,1
45343,443,allow,26592,1
53508,80,allow,26593,1
60113,443,allow,26594,1
54448,443,allow,26595,1
11761,443,allow,26596,1
52829,80,allow,26597,1
57830,7635,allow,26598,1
57639,80,allow,26599,1
49131,443,allow,26600,1
57636,80,allow,26601,1
32899,443,allow,26602,1
57638,80,allow,26603,1
37561,80,allow,26604,1
57642,80,allow,26605,1
47471,80,allow,26606,1
38502,443,allow,26607,1
57581,443,allow,26608,1
48726,80,allow,26609,1
59809,443,allow,26610,1
51501,993,allow,26611,1
47947,80,allow,26612,1
54693,443,allow,26613,1
27452,5222,allow,26614,1
50995,443,allow,26615,1
36276,7000,allow,26616,1
41151,80,allow,26617,1
38433,443,allow,26618,1
40909,443,allow,26619,1
37716,443,allow,26620,1
27005,27241,allow,26621,1
50265,50262,allow,26622,1
51221,55497,allow,26623,2
61192,35440,deny,26624,1
1138,42873,deny,26625,1
56717,445,deny,26626,1
56715,445,deny,26627,2
61616,445,deny,26628,1
61614,445,deny,26629,1
33801,62413,deny,26630,3
46945,64147,deny,26631,3
26180,35440,deny,26632,3
61611,445,deny,26633,1
56713,445,deny,26634,1
57017,445,deny,26635,1
57016,445,deny,26636,1
52281,161,allow,26637,1
54974,443,allow,26638,1
52313,443,allow,26639,1
56361,80,allow,26640,1
11901,443,allow,26641,1
11801,443,allow,26642,1
63850,6881,allow,26643,2
47600,53,allow,26644,1
27005,27207,allow,26645,1
54322,27015,allow,26646,2
42587,53,allow,26647,1
65455,3389,allow,26648,1
12157,80,allow,26649,1
49567,443,allow,26650,2
63848,48560,allow,26651,2
60973,443,allow,26652,1
60977,443,allow,26653,1
56970,53,allow,26654,2
61568,53,allow,26655,1
54321,27015,allow,26656,2
27005,27203,allow,26657,1
37611,53,allow,26658,1
57298,53,allow,26659,1
51455,443,allow,26660,1
33243,443,allow,26661,2
56637,443,allow,26662,2
33231,443,allow,26663,1
41547,80,allow,26664,1
43391,80,allow,26665,1
33834,443,allow,26666,1
37893,53,allow,26667,1
6189,53,allow,26668,1
35106,53,allow,26669,1
51221,15886,allow,26670,1
64566,53,allow,26671,4
50448,443,allow,26672,3
60425,80,allow,26673,1
58676,443,allow,26674,1
37846,443,allow,26675,1
41914,123,allow,26676,1
37923,443,allow,26677,1
56670,443,allow,26678,2
65483,443,allow,26679,1
56431,80,allow,26680,1
33539,53,allow,26681,1
43680,53,allow,26682,1
10151,60419,allow,26683,1
60974,443,allow,26684,1
60975,443,allow,26685,1
50750,443,allow,26686,1
57586,443,allow,26687,2
54657,443,allow,26688,1
34308,3389,allow,26689,1
60409,80,allow,26690,1
60427,80,allow,26691,1
57583,443,allow,26692,2
46256,443,allow,26693,1
56633,80,allow,26694,1
11897,443,allow,26695,1
12266,443,allow,26696,1
60741,443,allow,26697,1
57640,80,allow,26698,1
27005,27214,allow,26699,1
56639,443,allow,26700,2
55713,53,allow,26701,1
57414,53,allow,26702,1
50242,80,allow,26703,1
56634,443,allow,26704,2
51550,443,allow,26705,1
27005,27202,allow,26706,1
55773,53,allow,26707,5
40931,443,allow,26708,1
32806,7275,allow,26709,2
54935,443,allow,26710,1
51865,14732,allow,26711,2
60556,28678,allow,26712,1
60583,443,allow,26713,1
56668,443,allow,26714,1
49128,53,allow,26715,1
57015,53,allow,26716,2
53565,443,allow,26717,1
44847,12269,allow,26718,1
39105,443,allow,26719,1
53692,16624,allow,26720,1
51866,23431,allow,26721,2
64265,53,allow,26722,1
55470,53,allow,26723,3
31602,53,allow,26724,1
57097,443,allow,26725,1
56640,443,allow,26726,2
33725,53,allow,26727,1
56135,53,allow,26728,2
64564,53,allow,26729,1
46838,80,allow,26730,1
51221,62348,allow,26731,1
64516,443,allow,26732,1
6882,40796,allow,26733,1
57470,38871,allow,26734,1
53678,31592,allow,26735,2
6666,21,allow,26736,1
59626,443,allow,26737,1
56667,443,allow,26738,1
27005,27240,allow,26739,1
63123,443,allow,26740,1
55105,53,allow,26741,2
45035,80,allow,26742,1
49278,53,allow,26743,1
57470,52177,allow,26744,1
57014,445,deny,26745,1
57433,21247,deny,26746,3
57012,445,deny,26747,1
56706,445,deny,26748,2
61610,445,deny,26749,1
61599,445,deny,26750,1
56704,445,deny,26751,2
56703,445,deny,26752,1
57002,445,deny,26753,2
56702,445,deny,26754,1
56701,445,deny,26755,1
56699,445,deny,26756,1
56697,445,deny,26757,1
12107,22114,deny,26758,3
52318,17,deny,26759,1
56994,445,deny,26760,1
56683,445,deny,26761,2
56682,445,deny,26762,1
61585,445,deny,26763,1
56676,445,deny,26764,1
14165,51050,deny,26765,1
56672,445,deny,26766,1
56673,445,deny,26767,1
1026,30188,deny,26768,3
56991,445,deny,26769,2
28424,35440,deny,26770,1
443,22323,deny,26771,2
56983,445,deny,26772,1
56980,445,deny,26773,2
56661,445,deny,26774,1
59772,62413,deny,26775,3
54118,6004,deny,26776,2
64693,26467,deny,26777,3
56656,445,deny,26778,2
56969,445,deny,26779,1
56965,445,deny,26780,2
56967,445,deny,26781,1
56968,445,deny,26782,2
56963,445,deny,26783,1
56648,445,deny,26784,2
56645,445,deny,26785,2
56646,445,deny,26786,1
56643,445,deny,26787,2
56640,445,deny,26788,3
59724,64147,deny,26789,3
61569,445,deny,26790,1
61555,445,deny,26791,1
56948,445,deny,26792,1
56946,445,deny,26793,1
56947,445,deny,26794,1
7947,50584,deny,26795,1
65495,11392,deny,26796,3
56635,445,deny,26797,2
61554,445,deny,26798,1
17561,52700,deny,26799,2
33528,23,deny,26800,1
61057,31573,deny,26801,1
56026,51505,deny,26802,1
52870,22197,deny,26803,3
61551,445,deny,26804,1
61550,445,deny,26805,1
61548,445,deny,26806,1
61543,445,deny,26807,1
52724,64147,deny,26808,3
56627,445,deny,26809,2
56624,445,deny,26810,1
54530,35440,deny,26811,3
56619,445,deny,26812,1
56618,445,deny,26813,2
28135,34021,deny,26814,1
57472,44847,deny,26815,3
58131,3855,deny,26816,1
56614,445,deny,26817,1
56613,445,deny,26818,2
43657,50011,deny,26819,3
20170,23,deny,26820,1
56925,445,deny,26821,1
443,20995,deny,26822,6
61524,445,deny,26823,1
26183,22114,deny,26824,2
57234,21247,deny,26825,2
56608,445,deny,26826,2
6881,33454,deny,26827,1
17719,49153,deny,26828,1
54047,50011,deny,26829,3
56916,445,deny,26830,1
61514,445,deny,26831,1
47396,23,deny,26832,1
48440,53,allow,26833,1
52993,443,allow,26834,2
61591,80,allow,26835,1
19473,12345,allow,26836,1
54993,443,allow,26837,1
27005,27246,allow,26838,1
49858,443,allow,26839,2
54994,443,allow,26840,1
57470,6346,allow,26841,1
47595,33438,allow,26842,1
58496,53,allow,26843,1
45341,443,allow,26844,1
46860,15000,allow,26845,1
54991,443,allow,26846,2
53662,443,allow,26847,1
50518,80,allow,26848,1
36631,443,allow,26849,1
44682,443,allow,26850,1
48483,443,allow,26851,1
64224,443,allow,26852,1
54988,443,allow,26853,1
58705,5228,allow,26854,1
54995,443,allow,26855,2
59772,80,allow,26856,1
59276,443,allow,26857,1
27005,27255,allow,26858,1
35644,53,allow,26859,1
58642,443,allow,26860,1
44822,11848,deny,26861,1
61509,445,deny,26862,1
1821,64147,deny,26863,3
56914,445,deny,26864,1
56595,445,deny,26865,3
40100,17,deny,26866,1
61499,445,deny,26867,1
56592,445,deny,26868,1
6881,45711,deny,26869,1
39077,443,allow,26870,1
51861,23919,allow,26871,2
65297,53,allow,26872,1
61496,445,deny,26873,1
61492,445,deny,26874,1
56905,445,deny,26875,1
56900,445,deny,26876,2
56899,445,deny,26877,1
56897,445,deny,26878,1
56896,445,deny,26879,2
56895,445,deny,26880,2
56587,445,deny,26881,2
8999,48817,deny,26882,1
57093,26467,deny,26883,3
24260,50584,deny,26884,2
52754,26467,deny,26885,3
56586,445,deny,26886,1
56584,445,deny,26887,2
33563,14037,deny,26888,3
61488,445,deny,26889,1
53677,10657,allow,26890,2
51862,27758,allow,26891,2
64208,53,allow,26892,1
56983,53,allow,26893,2
52327,53,allow,26894,1
57470,19641,allow,26895,1
58183,443,allow,26896,1
34344,443,allow,26897,1
53674,31724,allow,26898,2
60272,443,allow,26899,2
32296,443,allow,26900,1
49917,53,allow,26901,4
40808,53,allow,26902,1
27005,27257,allow,26903,1
57048,53,allow,26904,1
39488,53,allow,26905,1
64394,443,allow,26906,1
27005,27269,allow,26907,1
37087,443,allow,26908,1
49542,443,allow,26909,2
64347,53,allow,26910,4
35742,53,allow,26911,1
46965,53,allow,26912,1
56164,53,allow,26913,1
39716,53,allow,26914,1
33262,443,allow,26915,1
55410,80,allow,26916,1
51863,22038,allow,26917,2
41472,53,allow,26918,1
34366,443,allow,26919,2
35263,443,allow,26920,1
44047,443,allow,26921,1
41316,443,allow,26922,1
37965,58909,allow,26923,1
55930,443,allow,26924,1
54992,443,allow,26925,1
40988,80,allow,26926,1
57073,53,allow,26927,3
59609,443,allow,26928,1
55127,80,allow,26929,1
60921,443,allow,26930,2
51883,16325,allow,26931,1
41693,443,allow,26932,1
26865,443,allow,26933,2
60426,80,allow,26934,1
56844,44445,allow,26935,1
41868,443,allow,26936,1
53676,3678,allow,26937,2
33259,443,allow,26938,1
57555,443,allow,26939,1
53444,443,allow,26940,1
53445,443,allow,26941,1
42089,53,allow,26942,1
53127,30467,allow,26943,1
56665,443,allow,26944,2
24891,53,allow,26945,1
57600,53,allow,26946,1
54262,53,allow,26947,2
44949,53,allow,26948,1
34167,80,allow,26949,1
57360,53,allow,26950,1
56666,443,allow,26951,2
33258,443,allow,26952,1
40203,80,allow,26953,1
64864,53,allow,26954,1
42184,53,allow,26955,1
40836,443,allow,26956,1
38083,443,allow,26957,1
53447,443,allow,26958,1
17176,443,allow,26959,1
35207,53,allow,26960,1
59101,53,allow,26961,1
50694,80,allow,26962,2
33260,443,allow,26963,1
54452,443,allow,26964,1
56843,64277,allow,26965,1
59828,443,allow,26966,2
53446,443,allow,26967,1
56358,80,allow,26968,1
37835,443,allow,26969,1
56952,53,allow,26970,4
65182,53,allow,26971,1
61838,53,allow,26972,1
65270,53,allow,26973,1
52361,443,allow,26974,1
60767,40010,allow,26975,1
48743,443,allow,26976,1
56486,443,allow,26977,1
48744,443,allow,26978,1
26499,80,allow,26979,1
26501,80,allow,26980,1
26504,80,allow,26981,1
49276,80,allow,26982,1
46555,53,allow,26983,1
61484,445,deny,26984,1
56893,445,deny,26985,1
61483,445,deny,26986,1
56888,445,deny,26987,1
56887,445,deny,26988,1
56883,445,deny,26989,1
8889,47679,deny,26990,1
56577,445,deny,26991,2
11880,36829,deny,26992,1
443,15564,deny,26993,2
56575,445,deny,26994,1
11030,37965,deny,26995,3
61478,445,deny,26996,1
20198,17372,deny,26997,3
56574,445,deny,26998,1
16430,31573,deny,26999,2
56573,445,deny,27000,1
56572,445,deny,27001,1
56568,445,deny,27002,1
56569,445,deny,27003,1
63213,15503,deny,27004,2
56554,445,deny,27005,1
56552,445,deny,27006,1
56547,445,deny,27007,2
58550,21247,deny,27008,3
56543,445,deny,27009,1
56544,445,deny,27010,1
56148,37965,deny,27011,3
56865,445,deny,27012,2
56862,445,deny,27013,1
